"","mom","embryo","Treatment","Elevation","Estimate","Std. Error","t value","Pr(>|t|)","coll_date","coll_date_numeric","Treatment_numeric","Elevation_numeric","Mom_numeric"
"154","Higher zone WINTER 7",6,"Heat Shock","Higher",0.00840208015274817,0.00151074863928219,5.56153415219377,0.113258162862873,"Winter",1,1,1,11
"155","Higher zone WINTER 7",7,"Heat Shock","Higher",0.0144618255426813,0.0021921557695366,6.5970793424677,0.0222144028154678,"Winter",1,1,1,11
"156","Higher zone WINTER 7",8,"Heat Shock","Higher",0.0102047109876265,0.00308922435946664,3.30332465376142,0.187137695854204,"Winter",1,1,1,11
"157","Higher zone WINTER 7",9,"Heat Shock","Higher",0.00792752788692107,0.000253668506740668,31.2515258152467,0.0203638897884332,"Winter",1,1,1,11
"158","Higher zone WINTER 7",10,"Heat Shock","Higher",0.00509937944205094,0.00213714664404206,2.38606904035668,0.252650293331107,"Winter",1,1,1,11
"159","Higher zone WINTER 7",11,"Heat Shock","Higher",0.0056701919574448,0.000552829218311737,10.2566792232161,0.0618732440406869,"Winter",1,1,1,11
"160","Higher zone WINTER 7",12,"Heat Shock","Higher",0.0108231024906188,0.000579228699934478,18.6853698579561,0.0340380215575231,"Winter",1,1,1,11
"161","Higher zone WINTER 8",1,"Control","Higher",0.005980391071403,0.0012311712844932,4.85748095876421,0.00829438924142554,"Winter",1,0,1,12
"162","Higher zone WINTER 8",2,"Control","Higher",0.00858627825490831,0.000798874874821472,10.7479638245315,0.00042480507104557,"Winter",1,0,1,12
"163","Higher zone WINTER 8",3,"Control","Higher",0.00884830057152199,0.00098927183747412,8.9442560036017,0.000864216932071798,"Winter",1,0,1,12
"164","Higher zone WINTER 8",5,"Control","Higher",0.00758116569640252,0.00233131287942582,3.25188685024109,0.189926488846676,"Winter",1,0,1,12
"165","Higher zone WINTER 8",6,"Control","Higher",0.00900892823954982,0.00118415130214422,7.60791988594426,0.00160195648546628,"Winter",1,0,1,12
"166","Higher zone WINTER 8",7,"Control","Higher",0.00515963551215047,0.00231236561210564,2.23132340540737,0.268224779143446,"Winter",1,0,1,12
"167","Higher zone WINTER 8",8,"Control","Higher",0.00813277070195956,0.00117911647742514,6.89734293232782,0.00231680412647249,"Winter",1,0,1,12
"168","Higher zone WINTER 8",9,"Control","Higher",0.00864684839746274,0.00119972765826856,7.20734271471398,0.00196459127590445,"Winter",1,0,1,12
"169","Higher zone WINTER 8",10,"Control","Higher",0.00776588763356346,0.00120937234366513,6.42141989953908,0.00302330734113022,"Winter",1,0,1,12
"170","Higher zone WINTER 8",11,"Control","Higher",0.00585484239526009,0.000942488351422173,6.21211114856263,0.0249476042678502,"Winter",1,0,1,12
"171","Higher zone WINTER 8",12,"Control","Higher",0.00783412716158598,0.000831887667673614,9.41728969668973,0.000708738631080577,"Winter",1,0,1,12
"172","Higher zone WINTER 8",1,"Heat Shock","Higher",0.00611513704184628,0.000449818170087645,13.5946865833694,0.000169499639669841,"Winter",1,1,1,12
"173","Higher zone WINTER 8",2,"Heat Shock","Higher",0.00814448690701079,0.00146609374056208,5.55522930197376,0.00513925973510041,"Winter",1,1,1,12
"174","Higher zone WINTER 8",3,"Heat Shock","Higher",0.00227912510247056,NA,NA,NA,"Winter",1,1,1,12
"175","Higher zone WINTER 8",4,"Heat Shock","Higher",0.00751317454398269,0.00134593292805778,5.58213146239348,0.0050502327616204,"Winter",1,1,1,12
"176","Higher zone WINTER 8",5,"Heat Shock","Higher",0.00508467814701037,0.00106961736496046,4.75373560076629,0.131995346637477,"Winter",1,1,1,12
"177","Higher zone WINTER 8",6,"Heat Shock","Higher",0.00851835906370982,0.00100998825892565,8.43411692010264,0.00108230314209106,"Winter",1,1,1,12
"178","Higher zone WINTER 8",7,"Heat Shock","Higher",0.00879363126322111,0.000871130816941365,10.094501413802,0.000541900382358974,"Winter",1,1,1,12
"179","Higher zone WINTER 8",8,"Heat Shock","Higher",0.0073139761813007,0.00127181482153839,5.75081848193411,0.00453306836760682,"Winter",1,1,1,12
"180","Higher zone WINTER 8",9,"Heat Shock","Higher",0.00641734040517492,0.00174253509040936,3.6827610763737,0.021152624117236,"Winter",1,1,1,12
"181","Higher zone WINTER 8",10,"Heat Shock","Higher",0.00876326675527501,0.00131325554123108,6.67293339349637,0.00262124008490099,"Winter",1,1,1,12
"182","Higher zone WINTER 8",11,"Heat Shock","Higher",0.00790588800233295,0.00128355964591332,6.15934602455305,0.00352617903554775,"Winter",1,1,1,12
"183","Higher zone WINTER 8",12,"Heat Shock","Higher",0.00837560675701278,0.000859579296337084,9.7438442185656,0.000621346469138294,"Winter",1,1,1,12
"184","HZ SUMMER11",1,"Control","Higher",0.0063286515068605,0.00147914064618402,4.27860022857702,0.0505217324782752,"Summer",0,0,1,2
